car id, gps track, state, track idx, time, calculated speed, real speed, dst to end, distance, point x, point y, normalized x, normalized y, dst to projection
9,-,running,797,422.6,28.32,?,3523,11024,5839146.0,448511.12,1222,581,?
9,-,running,798,423.3,28.32,?,3505,11042,5839137.0,448526.72,1213,597,?
9,-,running,799,423.9,28.32,?,3486,11061,5839135.5,448546.0,1211,616,?
9,-,running,800,424.7,28.32,?,3466,11082,5839131.0,448565.84,1207,636,?
9,-,running,801,425.0,28.32,?,3455,11092,5839127.0,448575.47,1203,646,?
9,-,running,802,425.4,28.32,?,3444,11103,5839121.0,448585.12,1197,655,?
9,-,running,803,425.8,28.32,?,3432,11115,5839115.0,448594.78,1191,665,?
9,-,running,804,426.2,28.32,?,3421,11126,5839108.5,448604.25,1184,674,?
9,-,running,805,426.6,28.32,?,3410,11137,5839102.5,448613.5,1178,684,?
9,-,running,806,427.0,28.32,?,3399,11148,5839096.5,448622.44,1172,693,?
9,-,running,807,427.4,28.32,?,3388,11159,5839091.0,448631.84,1167,702,?
9,-,running,808,427.8,28.32,?,3377,11170,5839086.5,448641.88,1162,712,?
9,-,running,809,428.2,28.32,?,3365,11182,5839081.0,448652.28,1157,722,?
9,-,running,810,428.6,28.32,?,3354,11193,5839076.5,448662.78,1152,733,?
9,-,running,811,429.0,28.32,?,3343,11204,5839073.5,448673.03,1149,743,?
9,-,running,812,429.3,28.32,?,3333,11214,5839071.5,448683.0,1147,753,?
9,*,running,813,430.0,28.32,29.1,3316,11231,5839071.5,448700.56,1147,771,0
9,-,running,814,430.5,29.3,?,3300,11247,5839073.5,448715.94,1149,786,?
9,-,running,815,430.9,29.3,?,3287,11260,5839076.5,448729.0,1152,799,?
9,-,running,816,431.4,29.3,?,3273,11274,5839083.5,448740.72,1159,811,?
9,-,running,817,431.9,29.3,?,3258,11289,5839094.5,448751.16,1170,821,?
9,-,running,818,432.5,29.3,?,3241,11306,5839108.5,448760.9,1184,831,?
9,-,running,819,433.1,29.3,?,3224,11323,5839123.0,448769.03,1199,839,?
9,-,running,820,433.5,29.3,?,3211,11337,5839135.5,448774.5,1211,845,?
9,-,running,821,433.9,29.3,?,3201,11346,5839144.5,448778.66,1220,849,?
9,-,running,822,434.2,29.3,?,3191,11356,5839154.0,448780.9,1230,851,?
9,-,running,823,434.7,29.3,?,3178,11369,5839167.0,448783.1,1243,853,?
9,-,running,824,435.1,29.3,?,3165,11382,5839179.5,448783.75,1255,854,?
9,-,running,825,435.5,29.3,?,3154,11393,5839190.5,448783.4,1266,854,?
9,-,running,826,435.8,29.3,?,3143,11404,5839201.5,448782.1,1277,852,?
9,-,running,827,436.2,29.3,?,3132,11415,5839212.5,448780.53,1288,851,?
9,-,running,828,436.6,29.3,?,3121,11426,5839223.0,448779.06,1299,849,?
9,-,running,829,437.0,29.3,?,3110,11437,5839234.0,448777.38,1310,848,?
9,-,running,830,437.4,29.3,?,3097,11450,5839247.0,448774.66,1323,845,?
9,-,running,831,438.0,29.3,?,3080,11467,5839264.0,448771.2,1340,841,?
9,-,running,832,438.4,29.3,?,3069,11478,5839274.5,448769.0,1350,839,?
9,-,running,833,438.8,29.3,?,3058,11489,5839285.5,448766.9,1361,837,?
9,-,running,834,439.1,29.3,?,3047,11501,5839296.5,448764.84,1372,835,?
9,-,running,835,439.5,29.3,?,3034,11513,5839308.5,448762.7,1384,833,?
9,*,running,836,440.0,29.3,40.01,3023,11525,5839320.0,448760.3,1396,830,2
9,-,running,837,440.3,31.58,?,3011,11536,5839331.5,448758.0,1407,828,?
9,-,running,838,440.7,31.58,?,3000,11547,5839342.5,448755.8,1418,826,?
9,-,running,839,441.0,31.58,?,2988,11559,5839353.5,448753.56,1429,824,?
9,-,running,840,441.4,31.58,?,2978,11569,5839363.5,448751.28,1439,821,?
9,-,running,841,441.7,31.58,?,2968,11579,5839373.5,448748.97,1449,819,?
9,-,running,842,442.0,31.58,?,2957,11590,5839384.0,448746.66,1460,817,?
9,-,running,843,442.3,31.58,?,2947,11600,5839394.0,448744.38,1470,815,?
9,-,running,844,442.7,31.58,?,2937,11610,5839403.5,448742.12,1479,812,?
9,-,running,845,443.3,31.58,?,2916,11631,5839424.0,448737.4,1500,808,?
9,-,running,846,443.6,31.58,?,2906,11641,5839434.0,448735.0,1510,805,?
9,-,running,847,444.0,31.58,?,2895,11653,5839445.0,448732.4,1521,803,?
9,-,running,848,444.4,31.58,?,2883,11664,5839456.0,448729.84,1532,800,?
9,-,running,849,444.7,31.58,?,2871,11676,5839467.5,448727.2,1543,797,?
9,-,running,850,445.1,31.58,?,2859,11688,5839479.5,448724.47,1555,795,?
9,-,running,851,445.5,31.58,?,2847,11700,5839491.5,448721.62,1567,792,?
9,-,running,852,445.9,31.58,?,2834,11713,5839503.5,448718.84,1579,789,?
9,-,running,853,446.3,31.58,?,2822,11725,5839516.0,448716.0,1592,786,?
9,-,running,854,446.7,31.58,?,2809,11738,5839528.5,448713.22,1604,783,?
9,-,running,855,447.1,31.58,?,2796,11752,5839541.5,448710.3,1617,780,?
9,-,running,856,447.6,31.58,?,2782,11765,5839554.5,448707.28,1630,777,?
9,-,running,857,448.0,31.58,?,2768,11779,5839568.0,448704.12,1644,774,?
9,-,running,858,448.4,31.58,?,2754,11793,5839581.5,448701.1,1657,771,?
9,-,running,859,448.9,31.58,?,2741,11806,5839594.5,448698.2,1670,768,?
9,-,running,860,449.3,31.58,?,2728,11819,5839607.5,448695.22,1683,765,?
9,-,running,861,449.7,31.58,?,2715,11832,5839620.0,448692.44,1696,763,?
9,-,running,862,450.1,31.58,?,2702,11845,5839632.5,448689.94,1708,760,?
9,-,running,863,450.5,31.58,?,2690,11857,5839644.5,448687.62,1720,758,?
9,-,running,864,450.9,31.58,?,2677,11870,5839657.0,448685.4,1733,756,?
9,-,running,865,451.3,31.58,?,2665,11882,5839669.0,448683.44,1745,754,?
9,-,running,866,451.7,31.58,?,2653,11895,5839681.5,448681.94,1757,752,?
9,-,running,867,452.0,31.58,?,2641,11907,5839693.5,448680.97,1769,751,?
9,-,running,868,452.4,31.58,?,2629,11919,5839705.5,448680.1,1781,750,?
9,-,running,869,452.8,31.58,?,2617,11930,5839717.0,448678.88,1793,749,?
9,-,running,870,453.1,31.58,?,2606,11941,5839728.0,448677.03,1804,747,?
9,-,running,871,453.5,31.58,?,2595,11952,5839738.0,448674.34,1814,745,?
9,-,running,872,454.1,31.58,?,2576,11971,5839757.0,448668.8,1833,739,?
9,-,running,873,454.7,31.58,?,2555,11992,5839777.5,448667.47,1853,738,?
9,-,running,874,455.1,31.58,?,2545,12002,5839787.5,448667.38,1863,738,?
9,-,running,875,455.4,31.58,?,2535,12013,5839798.0,448666.94,1874,737,?
9,-,running,876,455.7,31.58,?,2524,12024,5839809.0,448666.12,1885,736,?
9,-,running,877,456.1,31.58,?,2513,12034,5839819.5,448664.88,1895,735,?
9,-,running,878,456.7,31.58,?,2494,12053,5839838.5,448661.44,1914,732,?
9,-,running,879,457.3,31.58,?,2475,12072,5839856.5,448658.44,1932,729,?
9,-,running,880,457.8,31.58,?,2458,12089,5839873.5,448657.94,1949,728,?
9,-,running,881,458.2,31.58,?,2446,12101,5839886.0,448658.28,1962,728,?
9,-,running,882,458.5,31.58,?,2436,12111,5839895.0,448662.1,1971,732,?
9,-,running,883,458.9,31.58,?,2425,12122,5839885.0,448667.3,1961,737,?
9,-,running,884,459.4,31.58,?,2407,12140,5839867.5,448669.84,1943,740,?
9,*,running,885,460.0,31.58,21.45,2391,12156,5839853.0,448677.4,1929,748,3
9,-,running,886,460.5,40.76,?,2370,12177,5839837.0,448690.2,1913,760,?
9,-,running,887,460.7,40.76,?,2359,12188,5839828.0,448697.25,1904,767,?
9,-,running,888,461.0,40.76,?,2347,12200,5839818.0,448704.12,1894,774,?
9,-,running,889,461.3,40.76,?,2334,12213,5839807.0,448709.94,1883,780,?
9,-,running,890,461.7,40.76,?,2321,12226,5839795.0,448714.56,1871,785,?
9,-,running,891,462.0,40.76,?,2309,12238,5839783.0,448718.62,1859,789,?
9,-,running,892,462.3,40.76,?,2297,12250,5839771.5,448722.4,1847,793,?
9,-,running,893,462.5,40.76,?,2285,12262,5839760.5,448726.7,1836,797,?
9,-,running,894,462.8,40.76,?,2274,12273,5839751.0,448731.84,1827,802,?
9,-,running,895,463.1,40.76,?,2262,12285,5839741.0,448738.03,1817,808,?
9,-,running,896,463.4,40.76,?,2250,12297,5839731.5,448745.38,1807,816,?
9,-,running,897,463.7,40.76,?,2237,12310,5839721.0,448753.1,1797,823,?
9,-,running,898,464.0,40.76,?,2224,12323,5839710.0,448760.62,1786,831,?
9,-,running,899,464.4,40.76,?,2210,12337,5839698.0,448768.0,1774,838,?
9,-,running,900,464.7,40.76,?,2195,12352,5839685.5,448775.38,1761,846,?
9,-,running,901,465.1,40.76,?,2181,12367,5839672.5,448782.6,1748,853,?
9,-,running,902,465.5,40.76,?,2165,12382,5839659.0,448789.22,1735,859,?
9,-,running,903,465.8,40.76,?,2151,12397,5839645.5,448795.56,1721,866,?
9,-,running,904,466.2,40.76,?,2137,12410,5839633.5,448802.25,1709,872,?
9,-,running,905,466.5,40.76,?,2123,12424,5839621.0,448808.88,1697,879,?
9,-,running,906,466.9,40.76,?,2109,12439,5839608.5,448815.5,1684,886,?
9,-,running,907,467.2,40.76,?,2094,12453,5839596.0,448822.53,1672,893,?
9,-,running,908,467.6,40.76,?,2079,12468,5839583.0,448829.7,1659,900,?
9,-,running,909,467.9,40.76,?,2065,12482,5839570.5,448836.78,1646,907,?
9,-,running,910,468.3,40.76,?,2051,12496,5839558.0,448843.5,1634,914,?
9,-,running,911,468.6,40.76,?,2037,12510,5839546.0,448849.3,1622,919,?
9,-,running,912,468.9,40.76,?,2024,12523,5839534.0,448854.72,1610,925,?
9,-,running,913,469.2,40.76,?,2012,12535,5839522.5,448859.6,1598,930,?
9,-,running,914,469.5,40.76,?,2001,12546,5839512.5,448864.03,1588,934,?
9,-,running,915,469.9,40.76,?,1984,12563,5839497.5,448871.62,1573,942,?
9,-,running,916,470.2,40.76,?,1974,12573,5839488.5,448876.0,1564,946,?
9,-,running,917,470.5,40.76,?,1961,12586,5839476.5,448881.0,1552,951,?
9,*,running,918,471.0,40.76,52.82,1942,12605,5839459.5,448888.53,1535,959,5
9,-,running,919,471.3,35.17,?,1931,12616,5839449.5,448893.22,1525,963,?
9,-,running,920,471.6,35.17,?,1919,12628,5839438.5,448898.38,1514,969,?
9,-,running,921,472.0,35.17,?,1907,12641,5839427.0,448903.8,1503,974,?
9,-,running,922,472.4,35.17,?,1892,12655,5839414.0,448909.22,1490,979,?
9,-,running,923,472.8,35.17,?,1878,12669,5839401.0,448914.4,1477,985,?
9,-,running,924,473.2,35.17,?,1864,12683,5839387.5,448919.4,1463,990,?
9,-,running,925,473.6,35.17,?,1850,12697,5839374.0,448924.12,1450,994,?
9,-,running,926,474.0,35.17,?,1836,12711,5839361.0,448928.53,1437,999,?
9,-,running,927,474.4,35.17,?,1822,12725,5839348.0,448932.56,1424,1003,?
9,-,running,928,474.7,35.17,?,1809,12738,5839335.5,448936.44,1411,1007,?
9,-,running,929,475.1,35.17,?,1796,12751,5839322.5,448939.8,1398,1010,?
9,-,running,930,475.5,35.17,?,1783,12765,5839309.5,448942.84,1385,1013,?
9,-,running,931,475.9,35.17,?,1770,12777,5839297.0,448945.8,1373,1016,?
9,-,running,932,476.2,35.17,?,1756,12791,5839284.0,448948.72,1360,1019,?
9,-,running,933,476.6,35.17,?,1743,12805,5839270.5,448951.56,1346,1022,?
9,-,running,934,477.0,35.17,?,1729,12818,5839257.5,448954.47,1333,1025,?
9,-,running,935,477.4,35.17,?,1715,12832,5839244.0,448957.38,1320,1028,?
9,-,running,936,477.8,35.17,?,1701,12846,5839230.0,448960.2,1306,1030,?
9,-,running,937,478.2,35.17,?,1686,12861,5839215.5,448963.1,1291,1033,?
9,-,running,938,478.6,35.17,?,1672,12875,5839201.5,448965.84,1277,1036,?
9,-,running,939,479.0,35.17,?,1658,12889,5839187.5,448968.4,1263,1039,?
9,-,running,940,479.5,35.17,?,1643,12904,5839173.0,448970.8,1249,1041,?
9,-,running,941,479.9,35.17,?,1628,12920,5839157.5,448972.94,1233,1043,?
9,-,running,942,480.3,35.17,?,1612,12935,5839142.5,448975.22,1218,1045,?
9,-,running,943,480.8,35.17,?,1598,12949,5839128.0,448977.84,1204,1048,?
9,-,running,944,481.2,35.17,?,1583,12964,5839113.5,448980.53,1189,1051,?
9,-,running,945,481.6,35.17,?,1569,12978,5839099.5,448983.16,1175,1053,?
9,-,running,946,482.0,35.17,?,1554,12993,5839085.0,448985.78,1161,1056,?
9,-,running,947,482.4,35.17,?,1539,13008,5839070.5,448988.8,1146,1059,?
9,-,running,948,482.8,35.17,?,1524,13023,5839056.0,448991.75,1132,1062,?
9,-,running,949,483.2,35.17,?,1510,13037,5839042.0,448994.78,1118,1065,?
9,-,running,950,483.7,35.17,?,1496,13051,5839028.0,448997.88,1104,1068,?
9,-,running,951,484.1,35.17,?,1481,13066,5839013.5,449000.9,1089,1071,?
9,-,running,952,484.5,35.17,?,1466,13081,5838999.5,449004.28,1075,1074,?
9,-,running,953,484.9,35.17,?,1452,13095,5838986.0,449007.72,1062,1078,?
9,-,running,954,485.3,35.17,?,1439,13108,5838973.0,449011.22,1049,1081,?
9,-,running,955,485.6,35.17,?,1426,13122,5838960.0,449014.75,1036,1085,?
9,-,running,956,486.1,35.17,?,1411,13136,5838946.0,449018.38,1022,1089,?
9,-,running,957,486.4,35.17,?,1398,13149,5838933.5,449021.97,1009,1092,?
9,-,running,958,486.8,35.17,?,1385,13162,5838921.0,449025.5,997,1096,?
9,-,running,959,487.1,35.17,?,1374,13174,5838910.0,449028.94,986,1099,?
9,-,running,960,487.4,35.17,?,1363,13185,5838899.5,449032.16,975,1102,?
9,-,running,961,487.9,35.17,?,1345,13202,5838883.0,449037.3,959,1107,?
9,-,running,962,488.3,35.17,?,1333,13214,5838871.0,449040.56,947,1111,?
9,-,running,963,488.5,35.17,?,1323,13224,5838862.0,449043.25,938,1113,?
9,-,running,964,488.9,35.17,?,1312,13236,5838850.5,449046.3,926,1116,?
9,-,running,965,489.4,35.17,?,1295,13252,5838834.0,449050.12,910,1120,?
9,-,running,966,489.6,35.17,?,1285,13262,5838824.5,449052.3,900,1122,?
9,*,running,967,490.0,35.17,18.63,1274,13273,5838814.0,449054.72,890,1125,5
9,-,running,968,490.2,39.57,?,1262,13285,5838802.5,449057.22,878,1127,?
9,-,running,969,490.5,39.57,?,1251,13297,5838791.0,449059.8,867,1130,?
9,-,running,970,490.9,39.57,?,1237,13310,5838778.0,449062.3,854,1132,?
9,-,running,971,491.2,39.57,?,1224,13323,5838765.0,449064.94,841,1135,?
9,-,running,972,491.6,39.57,?,1210,13337,5838751.5,449067.78,827,1138,?
9,-,running,973,491.9,39.57,?,1195,13352,5838737.0,449070.66,813,1141,?
9,-,running,974,492.3,39.57,?,1181,13366,5838722.5,449073.56,798,1144,?
9,-,running,975,492.7,39.57,?,1165,13382,5838707.5,449076.44,783,1147,?
9,-,running,976,493.1,39.57,?,1151,13396,5838693.0,449079.4,769,1150,?
9,-,running,977,493.4,39.57,?,1136,13411,5838678.5,449082.56,754,1153,?
9,-,running,978,493.8,39.57,?,1122,13425,5838665.0,449086.7,741,1157,?
9,-,running,979,494.2,39.57,?,1108,13440,5838652.0,449092.16,728,1162,?
9,-,running,980,494.5,39.57,?,1094,13454,5838639.5,449098.56,715,1169,?
9,-,running,981,494.9,39.57,?,1080,13467,5838627.5,449105.22,703,1175,?
9,-,running,982,495.2,39.57,?,1067,13481,5838616.0,449111.72,692,1182,?
9,-,running,983,495.5,39.57,?,1053,13494,5838604.5,449118.34,680,1189,?
9,-,running,984,495.9,39.57,?,1040,13507,5838593.0,449124.84,669,1195,?
9,-,running,985,496.2,39.57,?,1028,13519,5838582.5,449131.16,658,1201,?
9,-,running,986,496.6,39.57,?,1012,13536,5838568.5,449139.53,644,1210,?
9,-,running,987,496.9,39.57,?,999,13548,5838558.0,449145.44,634,1216,?
9,-,running,988,497.3,39.57,?,984,13563,5838544.5,449153.0,620,1223,?
9,-,running,989,497.5,39.57,?,974,13574,5838535.5,449158.25,611,1228,?
9,-,running,990,497.8,39.57,?,962,13585,5838526.0,449164.38,602,1235,?
9,-,running,991,498.1,39.57,?,950,13597,5838516.0,449170.8,592,1241,?
9,-,running,992,498.4,39.57,?,938,13609,5838506.0,449177.6,582,1248,?
9,-,running,993,498.7,39.57,?,926,13621,5838496.0,449184.47,572,1255,?
9,-,running,994,499.1,39.57,?,914,13633,5838486.0,449191.53,562,1262,?
9,-,running,995,499.4,39.57,?,901,13646,5838475.5,449199.06,551,1269,?
9,-,running,996,499.7,39.57,?,888,13659,5838465.5,449207.2,541,1277,?
9,-,running,997,500.1,39.57,?,874,13673,5838454.5,449215.88,530,1286,?
9,-,running,998,500.4,39.57,?,860,13687,5838444.0,449224.62,520,1295,?
9,-,running,999,500.8,39.57,?,846,13701,5838433.5,449233.84,509,1304,?
9,-,running,1000,501.1,39.57,?,831,13716,5838422.0,449243.5,498,1314,?
9,-,running,1001,501.5,39.57,?,818,13729,5838412.0,449253.06,488,1323,?
9,-,running,1002,501.8,39.57,?,803,13744,5838401.5,449262.56,477,1333,?
9,-,running,1003,502.2,39.57,?,790,13757,5838392.0,449271.72,468,1342,?
9,-,running,1004,502.5,39.57,?,778,13769,5838383.0,449280.47,459,1351,?
9,-,running,1005,502.8,39.57,?,766,13781,5838375.0,449289.06,451,1359,?
9,-,running,1006,503.1,39.57,?,754,13793,5838367.0,449297.62,443,1368,?
9,-,running,1007,503.4,39.57,?,742,13805,5838359.0,449306.38,435,1377,?
9,-,running,1008,503.7,39.57,?,730,13817,5838350.5,449315.44,426,1386,?
9,-,running,1009,504.0,39.57,?,717,13830,5838341.5,449324.3,417,1394,?
9,-,running,1010,504.3,39.57,?,704,13843,5838332.5,449333.62,408,1404,?
9,-,running,1011,504.7,39.57,?,691,13856,5838323.5,449343.34,399,1414,?
9,-,running,1012,505.0,39.57,?,678,13869,5838314.5,449353.3,390,1423,?
9,-,running,1013,505.4,39.57,?,664,13883,5838306.0,449363.75,382,1434,?
9,-,running,1014,505.7,39.57,?,650,13897,5838297.5,449374.8,373,1445,?
9,-,running,1015,506.1,39.57,?,636,13911,5838289.5,449386.72,365,1457,?
9,-,running,1016,506.4,39.57,?,622,13926,5838282.0,449399.06,358,1469,?
9,-,running,1017,506.8,39.57,?,607,13940,5838274.0,449411.34,350,1482,?
9,-,running,1018,507.2,39.57,?,593,13955,5838266.5,449423.5,342,1494,?
9,-,running,1019,507.5,39.57,?,578,13969,5838258.5,449435.25,334,1505,?
9,-,running,1020,507.9,39.57,?,565,13982,5838250.5,449446.06,326,1516,?
9,-,running,1021,508.2,39.57,?,553,13994,5838243.5,449455.78,319,1526,?
9,-,running,1022,508.5,39.57,?,541,14006,5838236.0,449465.3,312,1535,?
9,-,running,1023,508.8,39.57,?,529,14018,5838229.5,449475.25,305,1545,?
9,-,running,1024,509.1,39.57,?,517,14030,5838223.0,449485.25,299,1555,?
9,-,running,1025,509.4,39.57,?,505,14042,5838216.5,449495.2,292,1565,?
9,-,running,1026,509.7,39.57,?,493,14054,5838210.0,449505.47,286,1576,?
9,-,running,1027,510.0,39.57,?,481,14067,5838203.5,449516.06,279,1586,?
9,-,running,1028,510.3,39.57,?,468,14079,5838197.0,449526.8,273,1597,?
9,-,running,1029,510.6,39.57,?,455,14092,5838190.5,449537.9,266,1608,?
9,*,running,1030,511.0,39.57,18.28,443,14104,5838185.0,449548.6,261,1619,3
9,-,running,1031,511.5,19.07,?,432,14115,5838180.0,449558.0,256,1628,?
9,-,running,1032,512.4,19.07,?,416,14131,5838172.0,449571.97,248,1642,?
9,-,running,1033,512.9,19.07,?,406,14141,5838165.5,449579.88,241,1650,?
9,-,running,1034,513.6,19.07,?,392,14155,5838158.5,449592.3,234,1662,?
9,-,running,1035,514.4,19.07,?,378,14169,5838151.0,449604.34,227,1675,?
9,-,running,1036,515.3,19.07,?,360,14187,5838139.5,449617.94,215,1688,?
9,-,running,1037,516.4,19.07,?,340,14207,5838124.0,449630.7,200,1701,?
9,-,running,1038,516.9,19.07,?,329,14218,5838114.5,449636.22,190,1706,?
9,-,running,1039,517.5,19.07,?,317,14230,5838104.0,449640.84,180,1711,?
9,-,running,1040,518.2,19.07,?,306,14241,5838093.0,449644.62,169,1715,?
9,-,running,1041,518.7,19.07,?,295,14252,5838083.0,449647.56,159,1718,?
9,-,running,1042,519.3,19.07,?,285,14263,5838072.5,449649.5,148,1720,?
9,-,running,1043,520.2,19.07,?,267,14280,5838055.0,449651.62,131,1722,?
9,*,running,1044,521.0,19.07,24.26,252,14295,5838040.5,449649.7,116,1720,6
9,-,running,1045,521.7,21.8,?,237,14310,5838026.5,449643.0,102,1713,?
9,-,running,1046,522.5,21.8,?,219,14328,5838011.5,449633.6,87,1704,?
9,-,running,1047,523.0,21.8,?,208,14339,5838005.5,449624.2,81,1694,?
9,-,running,1048,523.6,21.8,?,194,14353,5837995.0,449615.62,71,1686,?
9,-,running,1049,524.2,21.8,?,181,14366,5837984.0,449607.88,60,1678,?
9,-,running,1050,525.0,21.8,?,165,14382,5837969.0,449602.2,45,1672,?
9,-,running,1051,525.6,21.8,?,150,14397,5837954.0,449601.75,30,1672,?
9,-,running,1052,526.4,21.8,?,134,14413,5837939.0,449606.06,15,1676,?
9,-,running,1053,527.2,21.8,?,116,14431,5837922.0,449612.25,-2,1682,?
9,-,running,1054,528.0,21.8,?,99,14448,5837905.0,449616.12,-19,1686,?
9,-,running,1055,528.7,21.8,?,84,14463,5837890.0,449614.4,-34,1685,?
9,-,running,1056,529.3,21.8,?,71,14477,5837878.5,449608.16,-45,1678,?
9,-,running,1057,529.8,21.8,?,60,14487,5837869.5,449602.3,-54,1672,?
9,-,running,1058,530.5,21.8,?,45,14503,5837857.0,449593.53,-67,1664,?
9,*,running,1059,531.0,21.8,25.67,34,14513,5837848.5,449587.7,-75,1658,3
9,-,running,1060,538.5,1.73,?,21,14526,5837838.0,449579.7,-86,1650,?
9,-,running,1061,544.4,1.73,?,11,14536,5837829.5,449573.97,-94,1644,?
9,*,running,1062,551.0,1.73,13.39,0,14548,5837820.5,449567.12,-103,1637,320
9,*,end
